owner,tokenId,blockNumber
0x6541c7e618589766ccd6edc70557be190530a780,62,13088648
0xd999999983882251afadbc27c2ebf0123c483250,63,13088670
0xf6da21e95d74767009accb145b96897ac3630bad,64,13088649
0xed1e949dba2fb54e83b3ae2fbbb5cc99aae3a920,65,13088650
0xa1a6e1c9a696518e9eb3ab1cc0ac998d5ad88246,66,13088655
0xb270c422e3757463e58d1a1b423d91935ef85dcc,67,13088655
0x682231f621d28cbcba592fd65723efb9c3182619,68,13088655
0xf71e9c766cdf169edfbe2749490943c1dc6b8a55,69,13088655
0xca3e3ff71782cda9fb5a7f2234287061f141e881,70,13088733
0x5b05505cec199d2fe4e73ad84f5f558229eb563c,71,13131095
0xbfe9e1a7582df5663452d52bc422c8e6138fcf0e,72,13088660
0xa45beafdc1faea2b668ea95725239ca287a9b310,73,13486234
0xc370d2a5920344aa6b7d8d11250e3e861434cbdd,74,13088668
0x112be8010ac3ae3aac99490002555297438ac394,75,13088668
0xf60f6d5acfaae09e666f0efac21b29290e4a9109,76,13088671
0xc16414ac1fedfdac4f8a09674d994e1bbb9d7113,77,13088671
0xa45beafdc1faea2b668ea95725239ca287a9b310,78,13486234
0xbfe9e1a7582df5663452d52bc422c8e6138fcf0e,79,13088672
0x468c2dac680f0600bf8c86b6a8bbffc81f82f159,80,13957228
0x4689cff824d63117f9c4c42f3ec0001676f00d25,81,13091834
0x19327c8fc14585b075b98583613f5e46488e4c7f,82,13088674
0xebfe65b40a155350fd5f1af092b7b00ffc6ecbcd,83,13226636
0x69c62363f5bd1a4505d2bcefa886468478a74b91,84,13088679
0x4ee34ba6c5707f37c8367fd8aef43f754435f588,85,13216371
0x9f2fb56d46be667e4d4c25c32ba4ab6b373aec1e,86,13088679
0xb5919ecf5c3422f0c2806976dc75b3c473498613,87,13166828
0x6306fd142edeca18a64fd7dbfb425e083ddce973,88,13226903
0x60b6a57b71f23a8c602ed71b60272fda321d2666,89,13088680
0x2135a897998ed441a806456fab5328375341cac7,90,13088680
0x79b0749eb0c2912e0a5cfab822d08efe8f9ad813,91,13088683
0x517050cc882196e9313a095cdd98602195470420,92,14078486
0x683a78ba1f6b25e29fbbc9cd1bfa29a51520de84,93,13088685
0x9556e1711ec7bd368441eeb4d3c4cced15e19add,94,13088686
0x60b6a57b71f23a8c602ed71b60272fda321d2666,95,13088687
