ID	Name	CampaignID	Holders
597	Shadowy Super-Coder	91	0xf15968a096fc8f47650001585d23bee819b5affb
598	Shadowy Super-Coder	91	0x0421e65c75587f87e0fc48097706076763e186c9
599	Shadowy Super-Coder	91	0x4ff54c42b286c5bfe0fb173289c0a3a7aaba4ce3
605	Shadowy Super-Coder	91	0x922640d7d4b1b0f4ad18ac46e5ccceee151be3f3
615	Shadowy Super-Coder	91	0x2d0d6a8553993a3e9ed1d86415358d1edefa82f1
617	Shadowy Super-Coder	91	0x236eccab8cdcfedb099de85c4060024ba3ce4d46
623	Shadowy Super-Coder	91	0x3685db4239b91816e268e815f9c7bdf41cd1917e
637	Shadowy Super-Coder	91	0x6a7eb27407a50a4eb9d015ea2b0f2e1bcc724461
639	Shadowy Super-Coder	91	0x197939c1ca20c2b506d6811d8b6cdb3394471074
652	Shadowy Super-Coder	91	0x183b0f3ec66bb40975a0bcaea833b1df24700b02
659	Shadowy Super-Coder	91	0x88669cab4d04f203825fca7745003f9db973a502
678	Shadowy Super-Coder	91	0x6e4d3a8ba7759788c57bed0b0e3ab9caa5a54cb2
683	Shadowy Super-Coder	91	0x27ba8ea487b3654e4cf2968fa102802b5b181b42
688	Shadowy Super-Coder	91	0x1a7cc5173484a1abd1dbc194fb2051a2cab2d2cf
693	Shadowy Super-Coder	91	0xc39bf343cfc1083497549d7f10468769becc79e4
695	Shadowy Super-Coder	91	0x8b8231ec17a3eaa8d61009af5c1cefce5a39d597
698	Shadowy Super-Coder	91	0x3d9e1003164d96ef2ed0ff5d68dfc7a74473604d
702	Shadowy Super-Coder	91	0x8db6b632d743aef641146dc943acb64957155388
711	Shadowy Super-Coder	91	0x25633425f460dba51056ee13eb1b5841219a9cb9
737	Shadowy Super-Coder	91	0x9c767de6cf356dc7f9b6ce22bc3ff0fadc4bd168
740	Shadowy Super-Coder	91	0x88baa8e1555a3cfeb125ef3da3d5e88e633f865d
742	Shadowy Super-Coder	91	0x7e4a8391c728fed9069b2962699ab416628b19fa
747	Shadowy Super-Coder	91	0x671d6ad129b3fbddd8d33bc0cfd80f65be7741b5
749	Shadowy Super-Coder	91	0xae9b102741a1b60c221e39cd9526ab38c9865ab3
753	Shadowy Super-Coder	91	0x72bed203c9a5eff37e1f55be91f742def6e0e5c7
754	Shadowy Super-Coder	91	0xfddfe525054efaad204600d00ca86adb1cc2ea8a
756	Shadowy Super-Coder	91	0x2b384212edc04ae8bb41738d05ba20e33277bf33
760	Shadowy Super-Coder	91	0x5da976176cb76b45dabd8d7c92b7fe7e7b8d53df
763	Shadowy Super-Coder	91	0x4051bbd5ffc8eb319bc6a60cc9ca828d6effac2c
767	Shadowy Super-Coder	91	0x1bdf168333c18d2562a108b71dc3a786a9ff351e
770	Shadowy Super-Coder	91	0x0734d56da60852a03e2aafae8a36ffd8c12b32f1
777	Shadowy Super-Coder	91	0xea7934b84b4b421ec922ccdb7aef8b5973fac662
778	Shadowy Super-Coder	91	0x08cbf077180d45868cc04d8c053ec37025545933
783	Shadowy Super-Coder	91	0xaa3fb2ddd24338cfbc99cff126a04824b06fdda2
785	Shadowy Super-Coder	91	0x18691f528659d0abd08f79498dcc7b6fbdc1e91d
788	Shadowy Super-Coder	91	0x546e9c14c368538c1528a2e1c5f14768780483d9
790	Shadowy Super-Coder	91	0x38502343cd16fe739ca18bdec7857aeb775f0411
791	Shadowy Super-Coder	91	0x47a44ae76b63b562a1764f6032241d9ba8e11c56
797	Shadowy Super-Coder	91	0x427ceb53c3532835ccfdbbe4c533286e15d3576e
807	Shadowy Super-Coder	91	0x040d4205b3b23151c5df8076c15ce830332b97fd
811	Shadowy Super-Coder	91	0x695375090c1e9ca67f1495528162f055ed7630c5
822	Shadowy Super-Coder	91	0x496e0fb39d646a4be80e85844d355d38f7570417
830	Shadowy Super-Coder	91	0x5eb71caeadf22107a578bc5261ec9a1e16fad5f8
836	Shadowy Super-Coder	91	0xfe45ab17919759cfa2ce35215ead5ca4d1fc73c7
848	Shadowy Super-Coder	91	0x43189898d712df36d37c41d2897843482f729c65
851	Shadowy Super-Coder	91	0x0c1bd9c2019e206963a886a2c1e7a0f11a0b634e
857	Shadowy Super-Coder	91	0xadff3ada12ed0f8a87e31e5a04dfd2ee054e1118
858	Shadowy Super-Coder	91	0x7a1d27e928ccfeaa2c5182031aeb6f2ecb07ea13
864	Shadowy Super-Coder	91	0x07a59461f6d849cfb1f7e27288501a4c7370e006
892	Shadowy Super-Coder	91	0x52b8398551bb1d0bdc022355897508f658ad42f8
902	Shadowy Super-Coder	91	0x3c0a3d1994c567fd4bf17dc5858ec84ff1f87501
910	Shadowy Super-Coder	91	0xc9e3eb04aae820a1aa77789e699e7c433f75e216
932	Shadowy Super-Coder	91	0xd64c6d86b93ecc73b85bb97bb01fc3d9fa20d672
936	Shadowy Super-Coder	91	0xe5442814c0d31bf9f67676b72838c0e64e9c7b4e
940	Shadowy Super-Coder	91	0x6b523cd4fcdf3332bcb3177050e22cf7272b4c3a
941	Shadowy Super-Coder	91	0x19627796b318e27c333530ad67c464cfc37596ec
963	Shadowy Super-Coder	91	0x000001f568875f378bf6d170b790967fe429c81a
969	Shadowy Super-Coder	91	0x52386be2397e8eac26298f733b390684203fb580
972	Shadowy Super-Coder	91	0xc12a058d09ee4c08e1fb005fd358b6484e78c73b
974	Shadowy Super-Coder	91	0xd8282a355383a6513eccc8a16f990ba0026c2d1a
978	Shadowy Super-Coder	91	0x0daef89a7d468ef86fcb6df8cbe5d3e9ff4355f4
980	Shadowy Super-Coder	91	0xb30a2fc1bfd4406ddc3291e84c24055143d2d77e
982	Shadowy Super-Coder	91	0xfe95c45e4d5d476c75a8c2ead0229c5cbf1f3aa9
983	Shadowy Super-Coder	91	0xba262a49004931bd65f077a045aeef8c5978376b
985	Shadowy Super-Coder	91	0xda25ee226e534d868f0dd8a459536b03fee9079b
987	Shadowy Super-Coder	91	0xd72a5ed0e7824dce63148c6b27bf8176f282665f
991	Shadowy Super-Coder	91	0x9896b4a12dced61b1b0cb75dca3a1fd069b4daec
1005	Shadowy Super-Coder	91	0xda4d69117136ddeed2139bd96c1226b53be23d95
1013	Shadowy Super-Coder	91	0x71232ead3bec1ac03ecfe2556acd6c7d0bd349c7
1025	Shadowy Super-Coder	91	0x46cf7ddb8bc751f666f691a4f96aa45e88d55d11
1030	Shadowy Super-Coder	91	0x50dc1047114f5f97eaa612bf1d67235d89a2ed9d
1036	Shadowy Super-Coder	91	0x4ef9a651f8656def8454178406eeae16fb7ca458
1047	Shadowy Super-Coder	91	0xbafa0ecd146c524bf4033b2ec04cb5774b08f75d
1050	Shadowy Super-Coder	91	0xef38f892e4722152fd8edb50cd84a96344fd47ce
1060	Shadowy Super-Coder	91	0x81b2587f04ddf814094ab88efdd4f29ee3407437
1063	Shadowy Super-Coder	91	0x1e1fedbeb8ce004a03569a3ff03a1317a6515cf1
1071	Shadowy Super-Coder	91	0xb62553b53bf024039c75c9f4252e27f260109ca1
1078	Shadowy Super-Coder	91	0x3c642dbe203df5847886c809f5a65a41c7fa4896
1086	Shadowy Super-Coder	91	0xf843c6ffd80855c09d640b0b54305258748f88c9
1088	Shadowy Super-Coder	91	0x35d803f11e900fb6300946b525f0d08d1ffd4bed
1096	Shadowy Super-Coder	91	0xe6dbd9495b077a63807e7b17fb45751545910894
1102	Shadowy Super-Coder	91	0xc73add416e2119d20ce80e0904fc1877e33ef246
1103	Shadowy Super-Coder	91	0x00000444e5a1a667663b0adfd853e8efa0470698
1108	Shadowy Super-Coder	91	0x4b9ee53b17bca029fe2bb2a9af7e1332bbd021ba
1112	Shadowy Super-Coder	91	0x8f493c12c4f5ff5fd510549e1e28ea3dd101e850
1115	Shadowy Super-Coder	91	0xc27c4f22e5b181bc2841f13a5b8e1b5b2a6f0f5e
1119	Shadowy Super-Coder	91	0xebfe65b40a155350fd5f1af092b7b00ffc6ecbcd
1125	Shadowy Super-Coder	91	0xab8bf2758d0b3c46684ee05e55c298e3c4f6dbd5
1135	Shadowy Super-Coder	91	0xd2553382a60f121d9b1e35cfc9ebf4870fbcc96f
1149	Shadowy Super-Coder	91	0x057fcd7bd66e0b0e7cbf387d12b2a49a20d30922
1157	Shadowy Super-Coder	91	0x81b55fbe66c5ffbb8468328e924af96a84438f14
1159	Shadowy Super-Coder	91	0xc7b42f99c63126b22858f4eed636f805cfe82c91
1164	Shadowy Super-Coder	91	0xeb369f468d91e575fd30712a0abfcf99fdf75e30
1180	Shadowy Super-Coder	91	0x8aa20898869651247677e6224d55b2d05538c7bd
1190	Shadowy Super-Coder	91	0x8999795ac7e72fca9abbaae2b3ae55b2dee1114d
1194	Shadowy Super-Coder	91	0xbbd0deabf6cb96be0a74b0f93a7372c69cae6d97
1196	Shadowy Super-Coder	91	0xaefa4117ddaae44b1d214158b5c72ad009915f1a
1201	Shadowy Super-Coder	91	0x1d60c34f508bbbd7f1cb50b375c4cdd25e718d1c
1210	Shadowy Super-Coder	91	0x0b0b191fe5f328a042b17e702125989271bbb077
1213	Shadowy Super-Coder	91	0xfabae3330992f4ccb388497bc44d03dc897cca84
1218	Shadowy Super-Coder	91	0x11e52c75998fe2e7928b191bfc5b25937ca16741
1223	Shadowy Super-Coder	91	0xc37f3a8c511329c9028b8d82f491847256b56de7
1225	Shadowy Super-Coder	91	0x000000000cc7e508b4b115e64d71ef374cfb7703
1236	Shadowy Super-Coder	91	0x930a7cd60a633128b7c5181307781e6d033ba51a
1237	Shadowy Super-Coder	91	0x652bdc496aa7b35c7cc3e5ea1b236999890e0840
1258	Shadowy Super-Coder	91	0x1874fc5f915aa9fd24c379fe7f9ec40607cef78a
1264	Shadowy Super-Coder	91	0x22ee350346f93b9191af9a70cffa8c5746bdfd14
1268	Shadowy Super-Coder	91	0xbb1a65333ea8947b5e0b2a7e349412840571f333
1269	Shadowy Super-Coder	91	0xa5d681324f58a3db74b9c1cf8e94364d807c3d20
1274	Shadowy Super-Coder	91	0xebf115ddbbb0a05d80a704c70f61ee20cb6b781b
1282	Shadowy Super-Coder	91	0x71c05a4ea5e9d5b1ac87bf962a043f5265d4bdc8
1290	Shadowy Super-Coder	91	0x789c9bda2c17f13d725f4fbd70cf892395788e29
1297	Shadowy Super-Coder	91	0x9544ade6a50f4c945de0fc267aefcedcd9ba702d
1302	Shadowy Super-Coder	91	0x11b1cc658af56f51f45e33cf2b661a3cdaa12fac
1306	Shadowy Super-Coder	91	0x9650f4fedd1e6ce63621479a4bf5f4d743e6f958
1310	Shadowy Super-Coder	91	0x0aad2e12d09c8bc50f34b3f8f70c6cc1e346424d
1333	Shadowy Super-Coder	91	0x75d4bdbf6593ed463e9625694272a0ff9a6d346f
1334	Shadowy Super-Coder	91	0x01e7f16e17c50d070eb66787f25ce3be405d6038
1336	Shadowy Super-Coder	91	0xdef1b9be18cd90cf82fa250bc9e9fa94ad96f463
1342	Shadowy Super-Coder	91	0xb01a058ce53b72f9d34d81eea198d8c75fce0274
1344	Shadowy Super-Coder	91	0x20fe4b1ed95911487499e53355bb8f14a881d735
1346	Shadowy Super-Coder	91	0x2c3febbd385467da7fedb88ca6dbfa317dc492f7
1348	Shadowy Super-Coder	91	0x0842e03208a927e0fbe9b0d0b7e65c7927132b6d
1351	Shadowy Super-Coder	91	0x55d302aa585aca508a090bafddc7b3a71459f4e6
1375	Shadowy Super-Coder	91	0x5ad9bef3b91cd68c45d0dc9b0e713b0693abe807
1378	Shadowy Super-Coder	91	0xa8dd9a671d64db4380aca5af8976ae6f863ff169
1387	Shadowy Super-Coder	91	0x6dc4b37ad025441ebc092f0f53ca6933fa1a3511
1389	Shadowy Super-Coder	91	0x9be82c0e5b75c53f32e63b40442e9da8cca06f21
1392	Shadowy Super-Coder	91	0x8771379b3f9810ba928ac73ee7f0b4a86e9d18f2
1396	Shadowy Super-Coder	91	0x77a22740a5b4e6f23df9c7a7bf0c3246150463d2
1401	Shadowy Super-Coder	91	0xb7a0946b3057148d0618b7c1857127bbddad8940
1409	Shadowy Super-Coder	91	0xde0809d2eb69b68b878aca0edb0e353be0d03cf6
1416	Shadowy Super-Coder	91	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
1423	Shadowy Super-Coder	91	0x29a9c76ad091c015c12081a1b201c3ea56884579
1427	Shadowy Super-Coder	91	0x0ede4523d0ad50ff840be95dd680704f761c1e06
1437	Shadowy Super-Coder	91	0x0be0ecc301a1c0175f07a66243cff628c24db852
1442	Shadowy Super-Coder	91	0x0571325cd46718cd9445f082332a4fd9a21b8498
1444	Shadowy Super-Coder	91	0xa496e57c3c33b3d8f139fbe6a78d35648acbc443
1451	Shadowy Super-Coder	91	0x39114401dc41aa0aedb4e263c4c763784dee7170
1455	Shadowy Super-Coder	91	0x71b1739c7f3582ceca073e75eabf16aab254509e
1461	Shadowy Super-Coder	91	0x74ef70357ef21bad2b45795679f2727c48d501ed
1482	Shadowy Super-Coder	91	0xb67cff0ed07a50f690638731dce80bc4fe312c83
1501	Shadowy Super-Coder	91	0x2e5d207a4c0f7e7c52f6622dcc6eb44bc0fe1a13
1513	Shadowy Super-Coder	91	0xdde553b4fc83eaa9802ecf7fe35f7701bfc7ce56
1530	Shadowy Super-Coder	91	0x3028a98c2a858928d9abb09f4db9786e3906add4
1533	Shadowy Super-Coder	91	0x8c54085ad729fde488338fc50cfc8dfd5e2b5b89
1539	Shadowy Super-Coder	91	0xe62e49f5f8da2da0c3d05ac395d18d7005d6e25d
1543	Shadowy Super-Coder	91	0xe7e7fc27ae4a9cd1ede050978189623d730f23d7
1563	Shadowy Super-Coder	91	0xf84b938e3b753ce0cd93cdeb1b79a5ad35c2d795
1590	Shadowy Super-Coder	91	0xbbbb16f443f17d3781e8df7dee708efafce15d17
1591	Shadowy Super-Coder	91	0x00fe4c20335a78abf60128c5f0a375a09d5b64e7
1635	Shadowy Super-Coder	91	0xcd5bb5e0d06f52363cebbfe1f104b64fb4c44028
1643	Shadowy Super-Coder	91	0x89768ca7e116d7971519af950dbbdf6e80b9ded1
1663	Shadowy Super-Coder	91	0xedb997d696891c004922886f89890dcd168b0e29
1670	Shadowy Super-Coder	91	0x056c57efb4a6e45b4242933cc46df7d69676537e
1679	Shadowy Super-Coder	91	0x7521a523787ed81722cf676a2574f2cebca7e68f
1688	Shadowy Super-Coder	91	0xc41f0d959d171945fca88045843901d650892b3e
1689	Shadowy Super-Coder	91	0x8390fb38f6f647a4da128b3142485a583a2712d7
1691	Shadowy Super-Coder	91	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
1692	Shadowy Super-Coder	91	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
1694	Shadowy Super-Coder	91	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
1695	Shadowy Super-Coder	91	0x522e39e92f976ef26cf71d8aa6f0f10ba6879233
1717	Shadowy Super-Coder	91	0x9740cd40296744a0ae2afd115933a791da4c2ad8
1723	Shadowy Super-Coder	91	0xb5f5c57335828e382723d68afc907c8e03146855
1728	Shadowy Super-Coder	91	0x9056a0bd6916b5898fd714581824e2d9d892876e
1730	Shadowy Super-Coder	91	0xb6aca4425cb8eb541267f17597cea2ee244e4f10
1739	Shadowy Super-Coder	91	0x1d94c4dec11b4b6b6d9392e8e9f369a8a1713ea6
1742	Shadowy Super-Coder	91	0xefd67615d66e3819539021d40e155e1a6107f283
1785	Shadowy Super-Coder	91	0x3773cde58cea9503e31f77bc85592c9a578af7c9
1790	Shadowy Super-Coder	91	0x302f30b077253cc405038138ecf6b5080966fee1
1795	Shadowy Super-Coder	91	0x29d181df13ebae44983b488e290463c60323679c
